Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
O1W4_KO_1_2 - illumina_universal_adapter	8.347788921148456e-05	0.00010311974549653974	0.00013012729788849063	0.0001841424026723924	0.00023079181134939847	0.0003216353966677787	0.0003609191092378891	0.00043212083827121414	0.00046894931880569265	0.000534012967749938	0.0006162632409436066	0.0006825545059056678	0.000726748682547042	0.0007672600111349684	0.0008053161076872628	0.0008433722042395571	0.0008937044609700111	0.000945264333718281	0.0010127832146981583	0.001096261103909643	0.0012816311225998512	0.0013835232520785748	0.0014755944534147712	0.0015897627430716543	0.0017076138807819855	0.0018831629713296663	0.0020783539181624022	0.002278455329066402	0.0025104747564336167	0.0027891435924778368	0.0031807531021611248	0.003562541683701885	0.003951695961349541	0.004504123169366718	0.005202636683503993	0.00605828504792171	0.006963038053052065	0.008042112532712285	0.00934952359168627	0.01082880089315449	0.012741426648911737	0.0150321581381563	0.017721864833191044	0.020822822894194133	0.024510581411713243	0.02900856650099088	0.03449601010062818	0.04149219378616127	0.04963865368038791	0.05931595074883104	0.0710347732549021	0.08449190004220053	0.10004947783598206	0.11871292415483793	0.14019743208263485	0.16447353883494525	0.19225939978219148	0.22458007429924975	0.26181735096766096	0.3046059072686359	0.351502066765223	0.40292812936755085	0.4599521210111196	0.5222290815949227	0.5924597663581552	0.6681177415361523	0.7503225929371616	0.8414325709314079	0.9416502321618307	1.0480771752103668	1.1652482136468278	1.296951770502194	1.4352341215970361	1.5850646565714728
O1W4_KO_2_1 - illumina_universal_adapter	0.00014196762095594758	0.00017222301558590363	0.00021411510045815047	0.00029789927020264413	0.00036771941165638885	0.00047477696188546407	0.0005143417087092527	0.0005725251599207066	0.0006283812730837025	0.0007528938586762138	0.0008692607610991216	0.000990282339618946	0.0010542841359515451	0.0011136312561872282	0.001183451397640973	0.0012497805320220304	0.0012974909620154227	0.0013638200963964802	0.0014138578644383305	0.001508115055400886	0.001700120444398684	0.0017664495787797414	0.0018281240370638823	0.0018979441785176273	0.00199569237655287	0.002092276905563883	0.002217953160180624	0.002383194161621153	0.0025577445152555147	0.002726476523768731	0.00295571932154186	0.003292019669544063	0.003638793038764329	0.004018149140663008	0.0044510340176762255	0.004985158099797373	0.00566939548604407	0.006443235387156408	0.007355551902152006	0.008337688558601349	0.009473429526248928	0.010957107532141004	0.012686319702145414	0.014652920353092557	0.01702680516251988	0.019926668370898744	0.02315934092020712	0.027321785019874534	0.0323104341267446	0.038423187511019946	0.0455204048897931	0.05352179310039224	0.06261353918669403	0.0739732762012183	0.0865153009443593	0.10076093713897169	0.11660196356580213	0.13571289995071628	0.15779002867839037	0.18356878857213715	0.21146426242095662	0.24114014987684657	0.2744036289344348	0.3112302625442125	0.35274531865260905	0.398051608441944	0.44714796824319303	0.5022197684838584	0.5647844335715348	0.631879262170535	0.7063913171299714	0.7911285318053086	0.8803365628717341	0.977954429976263
O1W4_KO_2_2 - illumina_universal_adapter	0.00013964028290748944	0.00016989567753744549	0.00021876977655506678	0.0003025539462995604	0.00037237408775330513	0.00047943163798238036	0.0005213237228546273	0.0005795071740660811	0.000637690625277535	0.0007622032108700464	0.0008785701132929544	0.0010042463679096948	0.0010763938474118977	0.001155523341059475	0.0012323254966585943	0.0013021456381123388	0.0013591654202995637	0.0014487679351652028	0.0015174244075947185	0.001644264331235688	0.0018688524529119	0.00195729129875331	0.0020631851799581564	0.002170242730187231	0.0022994099918766595	0.0024367229367356904	0.002608945952321594	0.002813751700585912	0.0030232121249471463	0.0032489639156475874	0.0035328991575594828	0.003925055618724682	0.004316048410865652	0.004804789401041866	0.005321458447799576	0.005927730009422927	0.006699242572486806	0.007531265924810597	0.008508747905163021	0.009592123766720294	0.010826776601427347	0.01242798517876656	0.01425727288485467	0.016300675691400934	0.018797909417396536	0.021781556795519894	0.02508521315530625	0.029307004375209344	0.03437594664475121	0.04060273959340101	0.04777908646582174	0.05590731460006185	0.06512706427902884	0.07659851351987909	0.08923712279203112	0.10362123560052676	0.11949251742198716	0.1386988746668881	0.1608167318104102	0.1866478568102473	0.21455962202540596	0.24416568933984217	0.2773779669603643	0.3140765969774768	0.3554636494932082	0.40057909756256954	0.4494729789536027	0.5042270975506535	0.5664426619310613	0.6329486740038016	0.7066845617240771	0.7907526667104827	0.8790751456494698	0.9754467232290494
O1W4_OE_1_1 - illumina_universal_adapter	7.053842354899877e-05	0.00010110507375356489	0.00012461788160323116	0.00022807423614176268	0.0003291793098953276	0.00043263566443385907	0.0004608510338534586	0.0005337407381874239	0.0006019278809514561	0.0006948034719576378	0.000815894432383419	0.0009169995061369839	0.0010063481759657157	0.0011027506881493474	0.0011944506387630456	0.0012532326583872115	0.0012885018701617108	0.0013202441607587602	0.001387255663130309	0.0014295787172597081	0.0015318594314057566	0.0015871145298524722	0.0016647067957563707	0.0017305426577354363	0.001826945169919068	0.0019209964013177329	0.0020585463272382804	0.0022090282974761444	0.0023630371888914586	0.002531153765016572	0.002772160045475651	0.0030801778283062794	0.003379966128389524	0.0037161992806397518	0.0041088631717291785	0.004573241126760086	0.005115211347694893	0.005802960977297631	0.0065812349171215844	0.007387724226365137	0.008379964717621053	0.009599103804626249	0.011096869664649988	0.012954381484773623	0.0151540046591099	0.01760874179861506	0.020611327361017437	0.02415941006553208	0.028486942350263153	0.03389253687490142	0.04009756686642835	0.0473712539747226	0.055815878913930236	0.06562894926998844	0.07711025334298048	0.09024215652701909	0.10521276128490159	0.12251818786225596	0.1427356756917915	0.16643541036386258	0.19304132808615243	0.22125434622496698	0.2524382076355869	0.28786613086307145	0.327601600488615	0.3709650963653619	0.4191287319646183	0.4718479740847475	0.5310120768364702	0.5940381582775006	0.6643955332060569	0.7437065853637662	0.8287371280309067	0.9205699260089557
O1W4_OE_1_2 - illumina_universal_adapter	7.053842354899877e-05	0.00010110507375356489	0.0001293204431731644	0.00024218192085156243	0.0003432869946051273	0.00044674334914365885	0.000477309999348225	0.0005478484228972237	0.0006160355656612559	0.0007089111566674376	0.0008288264767007355	0.0009299315504543004	0.0010169289394980656	0.0011215609344290803	0.0012203147273976787	0.0012861505893767443	0.0013343518454685599	0.0013919582247002424	0.0014930632984538072	0.001563601722002806	0.0016929221651759703	0.0017846221157896687	0.001910415637785383	0.0020021155883990817	0.002142016795104596	0.0022948500461274267	0.0025017627552044895	0.0027157293066364524	0.0029461548235631815	0.003173053419312461	0.0034787199213581225	0.0038737350932325156	0.004306370757666374	0.004753114106810033	0.0052562881947928915	0.0058511622333894476	0.006531858020637285	0.0073442255318432546	0.008255346836017821	0.00919115658843454	0.010303312399723753	0.011672933456966812	0.013342342814293116	0.015351512245047098	0.017750994286105538	0.020371496720950844	0.02351163220927377	0.027245466095800773	0.03165882012918313	0.03723253122994652	0.04357275986660902	0.051041603280055504	0.0596931409283402	0.06970842143190555	0.08138370616965732	0.09468607721060601	0.10977189472695187	0.12724073531886143	0.1475816653896077	0.1714483409974114	0.19816124199541726	0.22647301392720037	0.2576756855841	0.2932376318163277	0.3330612744713075	0.37642477034805444	0.4245390290508265	0.4772653250133106	0.5362095830116389	0.5989558620392583	0.6688347513280739	0.7476567370825101	0.8320571364992797	0.9233526668179637
O1W4_OE_2_1 - illumina_universal_adapter	0.00018625148697989488	0.00020141149173407238	0.00023389721620730987	0.00029453723522401983	0.0003616743991353773	0.00044830299773067724	0.0004894515820634447	0.0005349315963259772	0.0005630858908694497	0.0006757030690433396	0.0007872373897347884	0.0008879431356018245	0.0009615774444078295	0.001060117475309983	0.0011370003565633119	0.0011911432306853744	0.0012474518197723192	0.0012831861166928806	0.0013470747081569142	0.0014044661547263004	0.0015928833566710779	0.0016643519505122003	0.0017498976916250591	0.0018267805728783876	0.00190691202657904	0.002023860634682695	0.00217546068222447	0.002344386449485305	0.002533886508912523	0.0027504580054007735	0.002993018081467613	0.0032680638820076907	0.0035929211267400653	0.003953512668393002	0.004422389958290062	0.004973564416852658	0.005647101770931116	0.006437587733113228	0.007405662322415704	0.008411636923603624	0.009663420173305709	0.011214072088161577	0.013000786934189639	0.015151341894317962	0.01769822269301978	0.02065442362008439	0.024154219003334507	0.028596100396308513	0.033908599205165285	0.04028771263422668	0.04783847785928952	0.056406046260364676	0.0665242665762957	0.07870099896634757	0.09242188612636063	0.10828791395908982	0.12626876245502677	0.14780030063588856	0.17270927130448463	0.20121332881478562	0.2326930786868352	0.2666417436188508	0.3049077613333597	0.3476145775833601	0.39571402409591794	0.44791641760944567	0.5052959527465251	0.569705398659613	0.6414685297359595	0.7191700512460137	0.8047006323541183	0.902070094317753	1.0069480900646353	1.1210260429823384
O1W4_OE_2_2 - illumina_universal_adapter	0.00018841720194477738	0.0002035772066989549	0.00024039436110195737	0.0003053658100484323	0.00037250297395978975	0.00046129728751997224	0.0005024458718527397	0.0005500916010801547	0.0005782458956236271	0.0006886973588326346	0.0008013145370065246	0.0009096002852506495	0.0009864831665039782	0.0010936860572656618	0.001181397513343403	0.0012387889599127892	0.0013091746962714704	0.001367649000323298	0.0014456147390590679	0.001532243337654368	0.0017293233994586754	0.001840857720150124	0.0019567234707713378	0.0020715063639101102	0.002185206399566441	0.002335723589625775	0.002543632226254495	0.0027688665826022746	0.003021172376011086	0.0032951353190687218	0.0036199925638010968	0.003998992682655534	0.004452709967798417	0.004905344395458859	0.005430530274442865	0.006059670471741231	0.006849073576440903	0.007731602424630521	0.008809045619659563	0.009918974539161844	0.011288789254450024	0.012926069767901192	0.014817821789726056	0.01710698250760686	0.019738326189939093	0.022849375736992805	0.026466119728346574	0.031035778304248647	0.03650962287798916	0.04302301063487328	0.05074811591460915	0.0594542900734368	0.06963639898083186	0.08183587137801498	0.09562714427438673	0.11160145785536005	0.12974473497366318	0.15137373032794468	0.1762978610012949	0.20488638139522636	0.23648091416041467	0.27037002193089604	0.30860571963589656	0.3511501072635308	0.3991412680278445	0.4512267129332686	0.5084806366023849	0.5724136252231986	0.6437295361592968	0.7208214089067366	0.8051890010786993	0.9015362455789095	1.0052685781093689	1.118133730646738
O1_KO_1_1 - illumina_universal_adapter	0.00018053540469929207	0.00020279319431975275	0.000257201124503101	0.0004179518273175392	0.0004921444593857414	0.0006553682499357863	0.0006998838291767076	0.000801280426336584	0.0008804192338759996	0.0010399333928226345	0.0011400934461147075	0.0012377804116711737	0.001345359728170067	0.0014244985357094826	0.001512293150323522	0.0015840126946561174	0.0016544956951209096	0.0017249786955857017	0.0018090636785963307	0.0018980948370781734	0.0021045976630013363	0.0021923922776153756	0.0022999715941142687	0.0024359914195726394	0.002586849771444651	0.0027364715794488586	0.002955339844050055	0.0031828639157258755	0.0034400650402289764	0.003733125936898375	0.004075648588279909	0.004576448854740274	0.005101979998556706	0.005627511142373138	0.006264331234291874	0.0069580323441295645	0.007831032314798744	0.008882094602431608	0.010229927418337283	0.011569104427168332	0.013286663859547214	0.01541970203150803	0.017854456907212865	0.020661411487126514	0.023841802315116782	0.027848204446799703	0.032581694372751005	0.03850102986792574	0.04572986531910424	0.054483359359284306	0.0646118901804617	0.07647900167977065	0.0905100649477355	0.10665932786124752	0.12546221391506557	0.14737129816480565	0.17218873359161932	0.20104719437841437	0.23438565359826102	0.27349877268074946	0.31722667347788003	0.3637392710653038	0.41555540530173624	0.473079426031949	0.5382564167599969	0.6081285645540941	0.684694124304611	0.7711631638923651	0.8664784383103845	0.9683041161923887	1.0798848886474937	1.205190061491348	1.338064119350027	1.4813882094355124
O1_KO_1_2 - illumina_universal_adapter	0.00018053540469929207	0.0002126855452621797	0.00026956656318113476	0.0004327903537311796	0.0005094560735349886	0.0006751529518206403	0.0007196685310615615	0.0008210651282214379	0.0009026770234964604	0.0010659008140465054	0.0011697704989419883	0.0012699305522340613	0.0013849291319397747	0.0014751968342894208	0.0015679376243746736	0.0016446033441784825	0.0017212690639822914	0.0018214291172743645	0.0019574489427327353	0.0020835764172486794	0.0023271755592059427	0.002490399349755988	0.0026585693157772463	0.00289103956292428	0.0031136174591288868	0.0033164106534486395	0.003631729339738499	0.003943338394424948	0.004282151414203072	0.0046592972938831	0.00511805506883815	0.005722725020193997	0.0063780932701297845	0.007059428941289442	0.007802591805839266	0.00863602237273874	0.009673482677825765	0.010859328247049198	0.012405008081803412	0.013927193583069361	0.015762224682889563	0.01804364811898678	0.020683669276746974	0.02367610543683113	0.02707289144168699	0.03123015192524192	0.03616519850164517	0.04227619829632943	0.04971895583663792	0.058634437123500215	0.06903995377106559	0.08107399869252797	0.09526581266330725	0.1114991605598299	0.13029586389430894	0.1523384948817718	0.1773611965906408	0.20640637550147417	0.2398363389675383	0.27893090989200964	0.32262913363631296	0.3690737213110076	0.420688298896988	0.4779823224677894	0.5428749081062425	0.6125863051975253	0.688951544841458	0.7751299966202783	0.8699160302628779	0.9713188101420933	1.0819165302222946	1.205680969406866	1.336788006078454	1.4782003993443151
O1_KO_2_1 - illumina_universal_adapter	0.0001157824279939038	0.00012523405476891635	0.0001465002150126946	0.00022920194929405445	0.00029063752333163606	0.0003733392576129959	0.00040641995132553987	0.00044186355173183694	0.0004702184320568746	0.0005222023793194436	0.0005907266734382847	0.0006320775405789646	0.0006746098610665211	0.0007041461947384353	0.0007348639817572262	0.0007573115953478809	0.0007856664756729186	0.0008199286227323392	0.0008553722231386362	0.0009049932637074521	0.001014868424966973	0.0010574007454545297	0.0011271064929202473	0.001193267880345335	0.0012818768813610778	0.001363397162295561	0.0014839054036769712	0.0016658492190959628	0.0018477930345149544	0.0020557288235652305	0.002284930772859285	0.0025720239361502915	0.002894560699847595	0.0032938919310918757	0.0037404812962112187	0.004341841049771393	0.00502472108426605	0.005854101333773402	0.006807534184702792	0.007913374517379262	0.009299219293265479	0.0109166289251395	0.012925099614829669	0.015377796762945426	0.018259361475977377	0.021611144621066204	0.025800578189090522	0.03127307009182279	0.037844313607150265	0.045522578908501095	0.05491985882955733	0.06571834242000918	0.07851111925998866	0.09342342340426471	0.11091838456481296	0.13078215968584872	0.15347787847934763	0.17958090872523852	0.2099229935797226	0.2453854972395697	0.2843911794866997	0.32624298284645525	0.3731230516505175	0.4256740965195873	0.4852524258958789	0.5490591768006419	0.6195009697014635	0.697238237019248	0.7846043491140766	0.8793521817201899	0.982315840900483	1.0987008101012938	1.2223316326784985	1.3584421469587606
